Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall
82017.0,0,0,58,1,5,4,7,2,0,1,63,0,1,0,0,0,0,0,0,0,1,706,683,3
16813.0,0,0,49,1,2,0,3,7,0,0,70,0,0,1,0,0,0,0,1,0,0,37,24,1
51267.0,1,1,37,4,3,3,5,4,0,0,42,0,1,0,0,0,0,0,1,0,0,258,246,0
46524.0,0,1,70,2,1,1,5,3,0,0,59,0,0,1,0,0,0,0,1,0,0,125,73,0
45183.0,0,0,33,1,4,1,7,7,0,0,58,0,0,1,0,0,0,0,0,1,0,303,291,1
70421.0,0,1,98,3,10,3,7,6,0,0,66,0,1,0,0,0,0,0,0,0,1,732,697,0
60161.0,0,1,17,3,11,4,8,8,0,0,55,1,0,0,0,0,1,0,0,0,0,894,717,0
73926.0,0,0,54,1,6,5,12,3,0,0,47,0,0,0,1,0,0,0,1,0,0,1565,1550,0
19329.0,1,0,39,3,4,0,3,8,0,0,52,0,1,0,0,0,0,0,1,0,0,55,50,0
61872.0,0,1,81,4,4,4,9,4,0,0,50,0,1,0,0,0,0,0,0,1,0,557,541,0
46984.0,1,1,71,1,1,0,3,5,0,0,64,0,0,0,0,1,0,0,1,0,0,33,25,0
34838.0,1,1,62,3,2,1,4,6,0,0,69,0,1,0,0,0,0,0,1,0,0,123,76,0
82716.0,0,0,8,1,6,8,13,2,0,0,76,0,0,1,0,0,0,0,0,0,1,1145,1123,0
48192.0,0,0,76,3,2,8,12,8,0,1,62,0,1,0,0,0,0,0,1,0,0,1497,1468,3
49681.0,0,2,66,6,7,1,7,7,0,0,44,0,1,0,0,0,0,0,0,1,0,437,416,0
56850.0,0,1,83,1,1,1,3,2,0,0,49,0,1,0,0,0,0,0,0,1,0,63,63,0
55267.0,0,1,28,4,3,4,6,3,0,0,63,0,1,0,0,0,0,0,1,0,0,360,315,0
59666.0,1,1,87,7,3,2,8,8,0,0,48,0,1,0,0,0,0,0,1,0,0,894,761,1
72504.0,0,1,43,2,5,9,6,2,0,0,48,0,0,1,0,0,0,0,1,0,0,1384,1290,0
26872.0,0,0,0,1,1,1,2,6,0,0,39,0,1,0,0,0,0,0,1,0,0,40,8,0
21359.0,1,0,1,2,2,0,3,8,0,1,48,0,0,1,0,0,0,0,1,0,0,38,28,0
73170.0,0,0,1,1,5,4,6,2,0,0,45,0,0,1,0,0,0,0,1,0,0,694,662,0
52750.0,0,1,72,6,5,7,9,4,0,0,65,0,1,0,0,0,0,0,0,1,0,791,722,0
91820.0,0,0,72,0,5,5,12,1,0,0,34,0,0,0,1,0,0,0,0,0,1,1467,1437,0
65968.0,0,1,12,2,5,4,7,3,0,0,50,0,0,0,1,0,0,0,0,0,1,491,487,0
30772.0,1,1,89,1,1,0,2,6,0,0,44,0,1,0,0,0,0,0,1,0,0,16,12,0
22507.0,0,0,67,3,10,2,4,9,0,0,66,0,0,1,0,0,0,0,1,0,0,502,434,0
65685.0,0,1,54,1,9,2,9,5,0,0,48,0,1,0,0,0,0,0,1,0,0,712,655,0
25804.0,1,0,34,2,2,0,3,8,0,0,42,0,1,0,0,0,1,0,0,0,0,43,31,0
76412.0,0,0,15,1,5,4,8,3,0,1,40,0,0,1,0,0,0,0,0,0,1,1791,1774,2
22063.0,1,0,43,2,2,0,3,7,0,0,48,0,1,0,0,0,0,0,1,0,0,44,33,0
57091.0,0,0,0,1,7,3,7,5,0,1,59,0,0,1,0,0,0,0,1,0,0,540,503,1
22419.0,0,0,74,1,3,2,2,8,0,0,57,0,1,0,0,0,0,0,1,0,0,120,78,0
87771.0,0,1,61,1,5,10,4,6,0,1,61,0,0,0,1,0,0,0,1,0,0,1924,1891,4
78353.0,0,1,51,1,10,2,11,8,0,0,61,1,0,0,0,0,1,0,0,0,0,1542,1508,0
93404.0,1,2,97,3,3,4,7,5,0,0,66,0,1,0,0,0,0,0,1,0,0,1601,1586,2
37859.0,1,2,75,2,1,0,3,8,0,0,58,1,0,0,0,0,0,0,1,0,0,34,32,0
80995.0,0,1,83,1,8,9,4,4,0,0,62,0,0,0,0,1,0,0,0,0,1,1426,1370,0
16529.0,1,0,23,1,1,0,3,6,0,0,36,0,0,0,1,0,0,0,1,0,0,21,20,0
55412.0,1,1,65,1,2,0,3,5,0,0,44,1,0,0,0,0,0,0,0,0,1,55,47,0
48789.0,0,0,94,1,6,4,7,6,0,0,28,0,0,1,0,0,0,0,1,0,0,535,390,0
56575.0,0,2,42,3,7,3,7,5,0,0,53,0,0,0,1,0,0,0,0,0,1,532,522,0
25130.0,1,0,10,2,2,0,3,7,0,0,40,0,0,0,1,0,1,0,0,0,0,32,14,0
35441.0,1,1,94,2,1,0,3,8,0,0,53,0,1,0,0,0,0,0,1,0,0,38,37,0
71391.0,0,1,50,5,6,5,12,3,0,0,64,0,1,0,0,0,0,0,1,0,0,902,761,0
49494.0,1,0,46,2,6,1,5,7,0,0,48,0,0,1,0,0,0,0,0,1,0,303,221,0
81702.0,0,0,98,1,7,7,12,3,0,0,40,1,0,0,0,0,0,0,1,0,0,1446,1259,0
45889.0,0,1,42,1,1,0,3,6,0,0,40,0,0,1,0,0,1,0,0,0,0,38,30,0
56628.0,0,1,30,2,7,6,5,5,0,0,43,0,0,1,0,0,0,0,1,0,0,590,419,1
34026.0,1,1,11,3,2,1,3,5,0,0,70,0,0,0,1,0,0,0,1,0,0,59,42,0
40049.0,0,1,61,3,3,2,6,5,0,0,46,0,1,0,0,0,0,0,1,0,0,262,234,0
34176.0,1,0,12,4,3,0,4,6,0,0,32,0,0,1,0,0,0,0,1,0,0,69,49,0
19419.0,1,0,76,4,4,0,3,9,0,0,39,0,1,0,0,0,0,0,1,0,0,63,56,0
82504.0,0,0,2,1,3,6,7,1,0,0,60,0,1,0,0,0,1,0,0,0,0,1012,958,0
81205.0,0,0,43,1,5,6,7,2,0,1,50,0,0,0,1,0,0,0,1,0,0,1879,1749,3
61618.0,0,0,27,2,3,6,8,3,0,0,29,0,0,1,0,0,1,0,0,0,0,1140,935,0
55284.0,0,1,60,3,7,5,8,5,0,0,64,0,0,1,0,0,0,0,0,1,0,701,638,0
49980.0,0,1,79,2,3,1,5,5,0,0,57,0,0,1,0,0,0,0,1,0,0,181,167,0
15072.0,2,0,96,4,3,1,3,5,0,0,40,0,1,0,0,0,0,0,1,0,0,35,17,0
49166.0,0,1,17,2,5,3,3,6,0,0,46,0,0,1,0,0,0,0,1,0,0,258,148,0
65324.0,0,1,0,3,6,2,9,4,0,0,66,0,1,0,0,0,0,0,0,0,1,539,534,0
82347.0,0,0,38,1,7,7,10,3,0,0,63,0,1,0,0,0,1,0,0,0,0,1790,1727,2
30843.0,1,1,43,2,1,1,2,5,0,0,54,0,0,0,1,0,0,0,0,0,1,26,17,1
46374.0,0,1,1,3,7,1,7,8,0,1,46,0,1,0,0,0,0,0,0,0,1,429,412,2
60474.0,0,1,25,7,10,2,12,7,0,0,41,0,0,1,0,0,0,0,1,0,0,1010,840,0
38576.0,0,1,2,1,1,0,3,7,0,0,47,0,1,0,0,0,0,0,0,1,0,41,41,0
55357.0,2,0,66,3,6,2,11,5,0,0,35,0,1,0,0,0,0,0,1,0,0,663,599,0
37758.0,1,1,49,2,1,0,3,8,0,0,54,0,0,0,1,0,0,0,1,0,0,39,38,0
85710.0,0,0,5,1,6,9,10,2,0,0,31,0,1,0,0,0,1,0,0,0,0,1029,996,1
23228.0,1,0,71,2,2,0,3,8,0,0,51,0,0,0,1,0,0,0,1,0,0,40,40,0
44602.0,1,1,35,6,6,1,4,8,0,0,51,0,0,0,1,0,0,0,0,1,0,258,224,0
7500.0,0,0,94,1,0,0,3,6,0,0,33,0,1,0,0,0,0,0,1,0,0,10,5,0
38683.0,1,0,80,6,4,1,6,7,0,0,31,0,0,0,1,0,1,0,0,0,0,275,209,0
49514.0,1,0,61,2,6,1,4,7,0,0,45,0,0,1,0,0,1,0,0,0,0,276,183,0
57906.0,0,1,29,3,4,2,8,4,0,0,47,0,0,0,1,0,0,0,0,0,1,386,371,0
43456.0,0,1,0,3,5,1,8,5,0,0,54,0,0,1,0,0,0,0,0,1,0,386,379,0
19485.0,2,0,80,1,1,0,2,7,0,0,34,0,0,1,0,0,0,0,0,1,0,10,10,0
53172.0,0,1,54,3,2,3,8,3,0,0,42,0,0,0,1,0,0,0,1,0,0,361,236,0
30545.0,1,0,71,2,2,0,3,7,0,0,41,0,0,0,1,0,0,0,1,0,0,57,45,0
70123.0,0,0,27,1,5,7,4,3,0,0,37,0,0,0,1,0,0,0,0,0,1,1727,1727,2
62450.0,0,1,61,2,5,5,4,3,0,0,61,0,0,1,0,0,0,0,1,0,0,957,919,1
21675.0,1,0,55,3,4,0,3,7,0,0,44,0,0,0,1,0,0,0,1,0,0,41,37,0
42395.0,1,1,35,4,3,1,4,7,0,0,39,0,0,1,0,0,1,0,0,0,0,157,132,0
61346.0,1,0,34,1,5,7,10,3,0,0,42,0,0,0,1,0,0,0,0,1,0,847,705,0
80812.0,0,0,95,1,4,8,5,2,0,0,67,0,0,0,1,0,0,0,1,0,0,1644,1611,3
42835.0,1,1,64,7,6,6,4,6,0,0,49,1,0,0,0,0,0,0,0,1,0,497,399,0
39922.0,1,0,30,2,3,0,4,8,0,0,37,0,1,0,0,0,0,0,1,0,0,120,84,0
86424.0,0,0,12,1,6,9,12,1,0,0,64,0,0,1,0,0,0,0,0,1,0,1158,1090,0
17117.0,1,0,96,4,3,1,3,9,0,0,42,0,0,0,1,0,1,0,0,0,0,121,114,0
24762.0,1,0,16,3,3,1,2,8,0,1,48,0,0,1,0,0,0,0,1,0,0,46,6,1
35797.0,0,1,16,2,2,0,3,8,0,0,45,0,1,0,0,0,0,0,1,0,0,47,26,0
36627.0,2,0,78,1,0,0,3,5,0,0,45,1,0,0,0,0,0,0,1,0,0,15,14,0
51111.0,1,1,83,2,2,0,3,6,0,0,39,0,1,0,0,0,1,0,0,0,0,52,49,0
86857.0,0,0,96,1,5,6,10,2,0,1,48,0,0,1,0,0,0,0,0,0,1,2074,2034,0
82072.0,0,0,67,1,3,2,13,1,0,0,50,0,0,0,1,0,0,0,0,0,1,1889,1760,0
46231.0,2,1,87,4,6,1,4,9,0,0,67,0,0,1,0,0,0,0,0,0,1,251,239,0
42243.0,1,1,34,2,2,0,3,7,0,0,61,0,1,0,0,0,0,0,1,0,0,50,45,0
51195.0,1,1,46,8,9,2,5,8,0,0,58,0,0,0,1,0,0,0,1,0,0,506,448,0
68092.0,0,0,7,2,2,6,10,5,0,0,42,0,0,1,0,0,0,0,0,1,0,1233,1185,0
31814.0,1,0,73,2,2,0,3,9,0,0,47,0,1,0,0,0,0,0,1,0,0,63,43,1
51390.0,1,1,54,6,5,2,5,5,0,0,55,0,0,0,0,1,0,0,0,1,0,297,241,0
76630.0,0,0,93,1,3,10,11,1,0,0,37,0,1,0,0,0,0,0,1,0,0,828,653,0
26868.0,1,0,52,1,1,0,2,7,0,0,29,0,0,1,0,0,0,1,0,0,0,12,10,0
48948.0,0,0,53,2,7,10,5,6,0,1,77,1,0,0,0,0,0,0,0,0,1,860,818,1
55260.0,0,1,81,2,8,10,5,6,0,0,48,0,0,1,0,0,0,0,0,0,1,897,655,0
64090.0,0,1,8,1,6,9,4,5,0,1,64,0,0,0,1,0,0,0,1,0,0,662,527,0
78331.0,0,1,97,2,10,6,7,4,0,0,62,1,0,0,0,0,0,0,1,0,0,1577,1516,0
37087.0,1,0,50,3,4,2,8,6,0,0,46,0,1,0,0,0,0,0,0,0,1,398,395,0
21846.0,1,0,38,4,4,0,3,8,0,0,34,1,0,0,0,0,0,0,1,0,0,58,32,0
81320.0,0,0,61,1,4,3,10,2,0,0,62,0,1,0,0,0,0,0,1,0,0,871,814,0
54137.0,0,1,46,2,4,1,4,6,0,0,50,1,0,0,0,0,0,0,1,0,0,183,163,0
66825.0,0,0,73,1,4,5,6,2,0,0,53,0,0,0,1,0,0,0,1,0,0,818,778,0
57100.0,0,0,19,1,3,3,6,3,0,0,47,0,0,0,1,0,0,0,1,0,0,313,217,0
58917.0,1,2,10,5,4,1,6,5,0,0,51,0,0,0,1,0,0,0,1,0,0,254,226,0
85072.0,0,0,94,1,3,4,10,0,0,0,43,0,0,1,0,0,0,0,1,0,0,1182,941,0
86429.0,0,0,10,0,7,4,7,2,0,1,59,0,0,1,0,0,0,0,1,0,0,1412,1375,1
45684.0,1,0,37,1,1,0,2,7,0,0,49,0,0,0,0,1,0,0,1,0,0,21,14,0
47889.0,1,0,94,1,2,0,3,5,0,0,46,0,0,0,1,0,0,0,1,0,0,63,59,0
45921.0,0,0,23,1,2,1,6,4,0,0,34,0,1,0,0,0,0,0,0,0,1,187,175,0
78420.0,0,0,75,1,3,10,8,1,0,0,54,0,0,1,0,0,0,0,0,0,1,1425,1397,0
75114.0,0,0,40,1,3,10,5,2,0,0,28,0,0,0,1,0,0,0,1,0,0,1229,1205,0
52278.0,0,1,24,6,10,5,10,8,0,1,57,0,0,0,0,1,0,0,0,0,1,1024,850,0
35641.0,1,0,11,2,3,1,4,7,0,1,48,0,1,0,0,0,0,0,0,1,0,150,122,0
95529.0,0,0,29,1,7,3,7,3,0,1,26,0,0,1,0,0,0,0,1,0,0,1966,1942,1
62820.0,0,0,51,1,3,4,6,1,0,0,66,0,1,0,0,0,0,0,1,0,0,923,870,0
73113.0,0,0,86,1,3,4,7,2,0,0,60,0,0,0,1,0,0,0,0,1,0,973,945,0
84169.0,0,0,9,1,7,6,6,3,0,1,38,0,1,0,0,0,0,0,0,0,1,1919,1919,2
42607.0,0,1,30,2,3,2,7,3,0,0,66,0,0,1,0,0,1,0,0,0,0,303,256,0
74637.0,0,0,73,1,6,9,9,3,0,0,66,0,0,1,0,0,0,0,0,0,1,1634,1618,1
46015.0,1,1,25,1,1,0,3,7,0,0,65,0,0,0,1,0,0,0,0,0,1,40,34,2
72354.0,0,0,67,1,2,10,6,1,0,0,27,0,0,1,0,0,0,0,1,0,0,1046,864,0
39858.0,1,0,67,1,2,0,4,6,0,1,51,0,0,1,0,0,0,0,0,1,0,69,43,0
34469.0,1,1,58,3,1,1,4,4,0,0,72,0,1,0,0,0,0,0,0,0,1,50,38,0
83033.0,1,0,82,1,11,4,10,5,0,0,34,0,0,0,1,0,0,0,1,0,0,1728,1695,1
24401.0,0,0,98,3,6,1,6,8,0,0,41,0,0,0,1,0,0,0,0,1,0,352,237,0
77583.0,0,0,93,1,4,5,9,2,0,0,42,0,1,0,0,0,0,0,1,0,0,1041,933,1
74116.0,0,0,53,1,4,4,10,2,0,0,38,0,0,1,0,0,1,0,0,0,0,1886,1720,1
74293.0,0,0,66,1,5,4,6,2,0,0,27,0,0,1,0,0,0,0,1,0,0,1046,965,0
68397.0,0,1,6,1,6,9,5,3,0,0,44,0,1,0,0,0,0,0,0,0,1,1336,1256,0
79632.0,0,0,42,1,6,4,9,2,0,0,46,0,0,0,1,0,0,0,0,0,1,1101,1089,0
46107.0,1,0,78,1,1,1,4,3,0,0,31,0,0,1,0,0,0,0,1,0,0,92,59,0
64950.0,0,1,29,2,11,2,10,7,0,0,69,0,0,1,0,0,0,0,0,0,1,903,840,1
25443.0,1,0,82,1,1,0,3,8,0,0,31,0,1,0,0,0,0,1,0,0,0,25,18,0
75127.0,0,0,92,1,2,11,5,1,0,0,68,0,0,1,0,0,0,0,1,0,0,606,379,0
32892.0,1,0,78,2,3,0,3,8,0,0,49,0,0,0,1,0,0,0,0,0,1,44,42,0
71796.0,0,0,54,1,9,3,4,4,0,0,49,0,0,0,1,0,0,0,1,0,0,928,896,0
67536.0,0,1,45,3,11,5,11,8,0,0,50,0,1,0,0,0,0,0,0,0,1,1794,1759,1
55239.0,0,1,59,3,7,5,11,5,0,0,49,0,0,1,0,0,0,0,1,0,0,673,567,0
60554.0,1,0,8,2,8,4,9,6,0,0,45,1,0,0,0,0,0,0,0,0,1,796,781,0
64831.0,1,1,51,8,6,3,5,6,0,0,68,0,0,1,0,0,1,0,0,0,0,976,832,0
56067.0,0,1,51,2,7,4,7,5,0,0,58,0,0,0,1,0,0,0,0,0,1,605,485,0
82025.0,0,0,76,1,3,2,6,1,0,1,37,1,0,0,0,0,0,0,1,0,0,1089,991,1
94384.0,0,0,62,0,5,8,5,2,0,1,67,0,0,0,1,0,0,0,1,0,0,2130,1958,3
14906.0,0,0,86,3,2,1,3,7,0,0,34,0,0,1,0,0,0,1,0,0,0,51,36,0
51563.0,0,0,60,1,4,4,10,8,0,0,33,0,1,0,0,0,0,0,0,0,1,1214,1178,2
57937.0,0,1,56,3,4,4,9,3,0,0,38,0,1,0,0,0,1,0,0,0,0,550,417,0
68274.0,1,1,83,2,4,2,5,3,0,0,41,1,0,0,0,0,0,0,1,0,0,259,213,0
39771.0,1,0,92,1,2,0,3,4,0,0,43,0,0,0,1,0,0,0,1,0,0,36,22,0
67893.0,0,1,31,2,3,2,9,8,0,0,45,1,0,0,0,0,1,0,0,0,0,948,901,0
27922.0,1,0,80,1,2,0,3,4,0,0,41,0,0,0,1,0,0,0,0,0,1,30,19,0
52190.0,1,1,39,3,2,1,3,5,0,0,44,0,0,0,1,0,0,0,0,0,1,59,41,1
44051.0,1,1,20,4,3,1,4,6,0,1,47,1,0,0,0,0,0,0,0,1,0,153,135,0
42767.0,2,0,53,1,3,1,2,8,0,0,49,0,0,1,0,0,0,0,0,0,1,93,55,0
46106.0,1,1,84,1,1,1,2,6,0,0,44,0,0,0,1,0,0,0,0,1,0,40,26,0
16927.0,1,1,50,5,3,0,4,8,0,0,44,0,1,0,0,0,0,0,0,0,1,49,45,0
59754.0,0,1,96,3,5,2,6,5,0,1,55,0,1,0,0,0,0,0,1,0,0,336,197,0
53700.0,0,1,94,4,5,5,8,5,0,0,68,0,0,1,0,0,0,0,1,0,0,611,528,0
59041.0,1,1,25,2,2,0,4,5,0,0,47,0,1,0,0,0,0,0,1,0,0,90,84,0
54237.0,0,1,48,4,5,2,5,6,0,0,63,1,0,0,0,0,0,0,0,0,1,304,247,0
70647.0,0,1,65,2,4,7,13,2,0,0,53,1,0,0,0,0,0,0,1,0,0,965,851,0
52597.0,0,1,69,3,6,3,8,5,0,0,58,0,0,1,0,0,0,0,0,0,1,536,494,0
41021.0,1,0,12,2,2,0,3,6,0,1,51,0,0,0,1,0,0,0,0,1,0,52,40,0
40233.0,0,1,84,5,2,1,5,6,0,0,45,0,1,0,0,0,0,0,0,0,1,147,145,0
50183.0,1,1,47,7,3,1,6,5,0,0,40,0,1,0,0,0,0,0,1,0,0,216,201,0
54753.0,0,1,87,3,5,2,11,4,0,0,61,0,0,0,1,0,0,0,1,0,0,597,466,0
92955.0,0,0,35,1,6,7,9,2,0,1,47,0,1,0,0,0,0,0,1,0,0,1694,1610,2
33471.0,1,0,47,3,3,0,4,7,0,0,47,0,1,0,0,0,0,0,1,0,0,81,69,0
34596.0,1,0,48,1,1,0,2,8,0,1,46,0,1,0,0,0,0,0,0,0,1,16,9,0
44010.0,1,0,46,6,10,2,6,9,0,0,40,0,0,0,1,0,0,0,1,0,0,614,566,0
84219.0,0,0,27,1,3,4,10,1,0,0,32,0,1,0,0,0,0,0,1,0,0,1153,1108,0
40706.0,2,1,37,4,3,0,4,7,0,0,52,0,0,0,1,0,0,0,0,0,1,76,71,0
15716.0,1,0,8,3,3,0,4,8,1,0,32,0,1,0,0,0,1,0,0,0,0,66,40,0
59052.0,0,1,29,3,7,1,7,5,0,0,61,1,0,0,0,0,1,0,0,0,0,460,429,0
80573.0,0,0,85,1,4,6,13,2,0,0,49,0,0,0,1,0,0,0,0,1,0,1549,1534,0
83715.0,0,0,2,1,2,8,13,0,0,0,58,0,1,0,0,0,0,0,1,0,0,918,910,0
82576.0,0,0,66,1,2,4,12,1,0,0,61,0,0,0,1,0,0,0,0,1,0,1892,1874,1
56962.0,2,1,60,7,6,3,5,7,0,0,55,0,1,0,0,0,0,0,0,1,0,385,359,0
35704.0,1,1,54,3,2,0,4,4,0,0,68,0,1,0,0,0,0,0,1,0,0,64,34,0
53103.0,0,1,70,5,10,6,7,7,0,0,66,0,0,0,1,0,0,0,1,0,0,890,695,1
46779.0,1,1,55,1,0,1,2,4,0,0,60,0,0,0,0,1,1,0,0,0,0,16,9,0
4861.0,0,0,20,0,0,0,0,14,0,0,55,1,0,0,0,0,0,0,1,0,0,5,4,0
33462.0,1,0,78,1,2,0,3,7,0,0,41,1,0,0,0,0,0,0,0,1,0,43,32,0
63693.0,0,1,63,3,11,6,9,6,0,0,42,1,0,0,0,0,0,0,1,0,0,1096,1042,0
80763.0,0,0,17,1,5,11,6,3,0,1,70,0,1,0,0,0,0,0,1,0,0,1184,953,2
65352.0,0,1,43,2,4,2,8,4,0,0,46,0,1,0,0,0,0,0,0,0,1,382,359,0
82170.0,0,0,13,1,5,6,7,2,0,0,42,0,1,0,0,0,0,0,0,0,1,1871,1834,0
75759.0,0,0,46,1,9,7,9,5,0,1,51,0,1,0,0,0,0,0,1,0,0,2304,2122,3
79689.0,0,0,65,1,4,9,13,2,0,0,44,0,0,1,0,0,1,0,0,0,0,1194,1073,0
35340.0,1,1,1,2,2,0,3,5,0,0,64,0,0,0,0,1,0,0,0,0,1,40,35,0
85683.0,0,0,6,1,2,4,10,1,0,1,66,1,0,0,0,0,0,0,1,0,0,1738,1687,4
24884.0,1,0,32,1,0,0,3,7,0,0,48,0,1,0,0,0,1,0,0,0,0,16,13,0
42021.0,1,0,34,5,10,1,6,9,0,0,39,0,0,0,1,0,0,0,0,1,0,546,519,1
64449.0,1,0,70,4,5,3,12,4,0,0,31,0,0,1,0,0,0,0,1,0,0,735,665,0
64587.0,1,1,49,2,1,1,4,3,0,0,66,1,0,0,0,0,0,0,1,0,0,88,68,0
34824.0,0,0,65,1,1,0,2,6,0,0,25,0,0,1,0,0,0,0,1,0,0,19,15,0
75437.0,0,0,25,1,8,4,10,6,0,0,42,0,0,0,1,0,0,0,1,0,0,1493,1493,1
26091.0,1,1,84,3,2,1,3,5,0,0,63,0,0,0,1,0,0,0,1,0,0,69,49,0
52845.0,1,0,7,3,8,8,6,6,0,0,47,0,1,0,0,0,0,0,1,0,0,872,808,1
46086.0,0,1,34,4,3,1,8,4,0,0,64,1,0,0,0,0,0,0,1,0,0,293,243,0
78028.0,0,1,38,1,6,4,9,7,0,1,64,0,0,0,0,1,0,0,0,0,1,490,452,2
95169.0,0,0,1,1,4,3,4,1,0,1,33,0,0,1,0,0,0,0,0,0,1,1881,1861,2
56337.0,1,1,25,5,8,5,4,8,0,1,39,0,1,0,0,0,1,0,0,0,0,542,360,2
22434.0,1,0,25,2,2,0,3,8,0,0,33,0,0,0,1,0,0,0,1,0,0,43,28,0
36930.0,0,1,50,5,5,2,4,8,0,0,66,0,1,0,0,0,0,0,0,0,1,258,219,0
36130.0,0,1,46,6,3,8,4,4,0,1,66,0,0,1,0,0,0,0,1,0,0,451,414,1
65569.0,0,1,96,2,6,5,10,3,0,0,67,0,1,0,0,0,0,0,0,1,0,789,719,0
83844.0,0,0,57,1,4,4,11,1,0,0,68,0,0,0,1,0,0,0,1,0,0,1383,1192,1
19514.0,1,1,47,4,3,1,2,8,0,0,52,0,1,0,0,0,0,0,1,0,0,41,13,1
36736.0,1,1,52,1,1,0,2,6,0,0,57,0,0,1,0,0,0,0,0,0,1,13,9,0
77568.0,0,1,30,1,10,2,8,5,0,0,41,0,0,0,1,0,0,0,1,0,0,2036,1878,3
49187.0,0,1,63,1,1,1,5,2,0,0,44,0,0,0,1,0,0,0,0,0,1,116,116,0
30168.0,1,0,51,7,6,1,4,9,0,0,42,0,0,1,0,0,0,0,1,0,0,252,225,0
34053.0,0,1,14,1,3,0,3,8,0,0,52,0,0,0,1,0,0,0,0,1,0,91,79,0
38196.0,1,1,20,3,2,0,4,5,0,0,49,0,1,0,0,0,0,0,0,1,0,41,38,0
59412.0,0,0,56,1,4,2,8,3,0,0,69,0,1,0,0,0,0,0,0,1,0,395,384,0
70924.0,0,0,41,1,6,6,7,3,0,0,55,0,1,0,0,0,1,0,0,0,0,1287,1211,1
54165.0,0,0,72,1,2,1,7,2,0,0,51,0,0,0,1,0,0,0,1,0,0,225,214,0
32300.0,1,0,1,1,1,0,3,8,0,0,47,0,1,0,0,0,0,0,1,0,0,33,27,0
20180.0,0,0,27,1,2,1,4,7,0,0,44,0,0,1,0,0,0,0,1,0,0,119,101,0
34961.0,1,0,77,3,3,1,3,7,0,0,47,0,1,0,0,0,0,0,1,0,0,78,77,0
28440.0,1,0,87,1,2,0,3,8,0,0,46,0,0,0,1,0,0,0,0,0,1,63,63,0
64504.0,1,2,81,7,11,3,4,7,0,1,67,0,0,0,1,0,0,0,0,0,1,1206,1098,0
33564.0,0,1,51,1,1,1,3,5,0,0,54,0,0,0,1,0,0,0,0,1,0,64,57,0
17345.0,1,0,79,2,2,1,2,8,0,0,42,0,1,0,0,0,0,0,1,0,0,46,34,0
56320.0,0,1,11,3,5,4,9,4,0,0,53,0,1,0,0,0,0,0,0,0,1,619,536,0
28647.0,1,0,54,1,2,2,2,7,0,1,42,0,0,1,0,0,0,0,1,0,0,68,42,1
15038.0,1,0,93,2,2,1,2,9,0,0,33,0,0,1,0,0,0,1,0,0,0,54,28,0
32173.0,0,1,0,1,1,0,3,4,0,0,62,1,0,0,0,0,0,0,0,0,1,20,18,0
68316.0,0,1,54,5,10,7,10,6,0,0,56,0,0,0,1,0,1,0,0,0,0,1178,1145,0
74538.0,0,0,21,1,8,8,5,3,0,1,49,0,0,0,1,0,0,0,1,0,0,1433,1405,1
91700.0,0,0,58,1,8,6,5,3,0,1,49,0,0,1,0,0,0,0,1,0,0,1949,1930,0
68695.0,0,0,3,1,4,4,7,2,0,0,51,0,0,0,1,0,0,0,1,0,0,1051,1011,0
31056.0,1,0,99,1,1,0,3,8,0,0,43,0,1,0,0,0,1,0,0,0,0,39,23,0
79593.0,0,0,70,1,5,6,7,2,0,0,47,0,1,0,0,0,0,0,1,0,0,1221,1076,1
28071.0,0,0,65,2,5,1,5,8,0,0,40,0,0,1,0,0,0,0,1,0,0,269,225,0
37334.0,1,1,44,4,3,0,4,4,0,0,62,0,0,0,1,0,0,0,0,0,1,47,32,0
46423.0,1,1,6,3,2,0,4,7,0,0,48,0,0,1,0,0,0,0,0,1,0,84,76,0
37126.0,1,0,9,1,1,2,2,6,0,1,49,0,1,0,0,0,0,0,0,0,1,65,58,1
47703.0,0,1,95,4,6,3,8,5,0,0,67,0,1,0,0,0,0,0,1,0,0,532,409,0
61180.0,0,1,70,2,5,5,6,3,0,0,61,0,1,0,0,0,0,0,1,0,0,486,268,1
38998.0,1,1,92,3,2,0,3,8,1,0,66,0,1,0,0,0,0,0,1,0,0,49,44,0
8028.0,0,0,62,15,0,1,0,19,0,0,29,0,0,1,0,0,0,0,1,0,0,176,174,0
76081.0,0,0,85,1,4,5,4,2,0,0,58,0,0,0,1,0,0,0,1,0,0,833,633,1
34728.0,1,0,2,1,1,1,2,6,0,1,34,0,0,0,1,0,0,0,1,0,0,30,24,0
33168.0,0,1,0,3,2,1,4,7,0,0,55,0,0,1,0,0,0,0,0,1,0,119,116,0
33585.0,0,1,91,1,2,0,4,4,0,0,54,0,1,0,0,0,0,0,0,1,0,93,64,0
77037.0,0,1,3,1,7,7,12,3,0,0,60,0,1,0,0,0,0,0,0,0,1,1113,1103,0
35196.0,1,0,68,6,6,1,5,8,0,1,36,0,0,0,1,0,0,0,1,0,0,310,123,0
